,UF,acesso_a_Internet,Renda_per_capita
90100,RJ,não,438.0
90101,RJ,não,160.0
90102,RJ,não,100.0
90103,RJ,sim,750.0
90104,RJ,não,538.0
90105,RJ,sim,1300.0
90106,RJ,sim,200.0
90107,RJ,não,1500.0
90109,RJ,sim,220.0
90110,RJ,não,475.0
90111,RJ,sim,328.0
90112,RJ,não,620.0
90113,RJ,sim,149.0
90114,RJ,não,788.0
90115,RJ,sim,500.0
90116,RJ,não,500.0
90118,RJ,não,720.0
90119,RJ,não,562.0
90120,RJ,sim,762.0
90121,RJ,sim,1000.0
90122,RJ,sim,375.0
90123,RJ,não,788.0
90125,RJ,sim,2750.0
90127,RJ,sim,5000.0
90128,RJ,sim,875.0
90129,RJ,sim,6866.0
90130,RJ,sim,2250.0
90131,RJ,não,4250.0
90132,RJ,sim,3800.0
90133,RJ,sim,5000.0
90134,RJ,sim,7762.0
90135,RJ,sim,5000.0
90136,RJ,sim,1744.0
90137,RJ,sim,2383.0
90139,RJ,sim,1500.0
90140,RJ,não,0.0
90141,RJ,sim,1095.0
90143,RJ,não,800.0
90144,RJ,sim,1166.0
90145,RJ,sim,2800.0
90147,RJ,sim,1333.0
90148,RJ,sim,7000.0
90149,RJ,sim,666.0
90150,RJ,sim,4250.0
90151,RJ,sim,850.0
90152,RJ,não,2288.0
90154,RJ,sim,1466.0
90155,RJ,sim,1300.0
90156,RJ,sim,1750.0
90159,RJ,não,1600.0
90161,RJ,sim,1066.0
90162,RJ,sim,2400.0
90164,RJ,não,217.0
90168,RJ,não,870.0
90169,RJ,sim,300.0
90170,RJ,sim,3375.0
90171,RJ,não,833.0
90172,RJ,sim,9333.0
90173,RJ,sim,4000.0
90176,RJ,sim,6500.0
90178,RJ,sim,2500.0
90179,RJ,sim,3262.0
90181,RJ,sim,2773.0
90183,RJ,não,5675.0
90184,RJ,sim,4583.0
90185,RJ,sim,6500.0
90186,RJ,não,200.0
90187,RJ,sim,78.0
90188,RJ,sim,1114.0
90189,RJ,não,394.0
90190,RJ,não,435.0
90191,RJ,não,333.0
90192,RJ,não,400.0
90193,RJ,não,225.0
90194,RJ,não,262.0
90195,RJ,não,503.0
90196,RJ,não,394.0
90197,RJ,sim,833.0
90198,RJ,sim,1500.0
90199,RJ,sim,675.0
90200,RJ,sim,350.0
90203,RJ,não,788.0
90204,RJ,sim,1000.0
90205,RJ,não,394.0
90206,RJ,não,406.0
90207,RJ,sim,596.0
90208,RJ,sim,1038.0
90209,RJ,sim,864.0
90210,RJ,não,788.0
90211,RJ,não,1279.0
90212,RJ,sim,1025.0
90213,RJ,sim,434.0
90214,RJ,sim,575.0
90215,RJ,não,456.0
90216,RJ,sim,572.0
90217,RJ,não,500.0
90218,RJ,sim,2894.0
90219,RJ,sim,5250.0
90220,RJ,sim,2433.0
90224,RJ,sim,3500.0
90225,RJ,sim,5500.0
90226,RJ,sim,4297.0
90227,RJ,não,788.0
90229,RJ,sim,1166.0
90230,RJ,sim,1150.0
90232,RJ,sim,2429.0
90233,RJ,sim,2500.0
90234,RJ,não,1578.0
90235,RJ,não,572.0
90236,RJ,não,263.0
90237,RJ,sim,555.0
90238,RJ,não,197.0
90239,RJ,não,433.0
90240,RJ,não,263.0
90241,RJ,não,229.0
90242,RJ,não,600.0
90243,RJ,não,300.0
90244,RJ,não,394.0
90245,RJ,não,700.0
90246,RJ,não,200.0
90247,RJ,não,200.0
90248,RJ,sim,526.0
90249,RJ,não,95.0
90250,RJ,não,400.0
90251,RJ,não,524.0
90252,RJ,não,350.0
90253,RJ,não,450.0
90254,RJ,não,423.0
90255,RJ,não,500.0
90256,RJ,não,300.0
90257,RJ,não,336.0
90258,RJ,não,733.0
90259,RJ,não,263.0
90260,RJ,não,550.0
90261,RJ,não,950.0
90262,RJ,sim,663.0
90263,RJ,não,259.0
90264,RJ,não,1578.0
90265,RJ,não,188.0
90266,RJ,sim,733.0
90267,RJ,não,1394.0
90268,RJ,não,788.0
90269,RJ,não,2000.0
90270,RJ,não,1500.0
90271,RJ,sim,662.0
90272,RJ,sim,1175.0
90273,RJ,não,1425.0
90274,RJ,sim,666.0
90275,RJ,sim,672.0
90276,RJ,sim,1400.0
90277,RJ,sim,1180.0
90278,RJ,sim,1640.0
90279,RJ,sim,1500.0
90280,RJ,sim,1666.0
90281,RJ,sim,1500.0
90282,RJ,não,477.0
90283,RJ,sim,233.0
90284,RJ,não,620.0
90285,RJ,não,825.0
90286,RJ,sim,394.0
90287,RJ,sim,525.0
90288,RJ,não,666.0
90289,RJ,sim,1000.0
90290,RJ,não,775.0
90293,RJ,sim,766.0
90294,RJ,sim,460.0
90296,RJ,sim,1266.0
90297,RJ,sim,475.0
90299,RJ,sim,858.0
90300,RJ,não,1225.0
90301,RJ,sim,750.0
90302,RJ,sim,2050.0
90303,RJ,não,1058.0
90304,RJ,não,525.0
90306,RJ,sim,788.0
90307,RJ,sim,500.0
90308,RJ,não,788.0
90309,RJ,sim,1933.0
90310,RJ,sim,3250.0
90311,RJ,sim,3000.0
90312,RJ,sim,4732.0
90313,RJ,não,788.0
90314,RJ,sim,2400.0
90315,RJ,sim,500.0
90316,RJ,não,788.0
90317,RJ,sim,392.0
90318,RJ,não,750.0
90320,RJ,sim,500.0
90321,RJ,sim,594.0
90322,RJ,não,696.0
90323,RJ,não,788.0
90324,RJ,não,930.0
90325,RJ,sim,650.0
90326,RJ,não,788.0
90327,RJ,sim,1358.0
90328,RJ,sim,425.0
90329,RJ,sim,788.0
90330,RJ,sim,525.0
90331,RJ,sim,833.0
90332,RJ,sim,866.0
90333,RJ,sim,1196.0
90334,RJ,não,1300.0
90335,RJ,sim,3050.0
90336,RJ,sim,1533.0
90337,RJ,sim,994.0
90338,RJ,sim,2447.0
90340,RJ,sim,1350.0
90341,RJ,sim,760.0
90342,RJ,sim,533.0
90343,RJ,sim,1500.0
90344,RJ,sim,670.0
90345,RJ,sim,1150.0
90346,RJ,sim,1400.0
90347,RJ,sim,433.0
90348,RJ,não,550.0
90349,RJ,sim,700.0
90350,RJ,sim,466.0
90351,RJ,sim,1000.0
90352,RJ,sim,433.0
90353,RJ,sim,1350.0
90354,RJ,sim,1166.0
90355,RJ,sim,433.0
90356,RJ,sim,1600.0
90357,RJ,sim,800.0
90358,RJ,sim,375.0
90359,RJ,sim,766.0
90360,RJ,sim,500.0
90361,RJ,sim,833.0
90362,RJ,sim,1200.0
90363,RJ,sim,2300.0
90364,RJ,não,725.0
90365,RJ,não,780.0
90366,RJ,não,215.0
90367,RJ,sim,1016.0
90368,RJ,sim,1066.0
90369,RJ,sim,400.0
90370,RJ,não,1300.0
90371,RJ,sim,533.0
90372,RJ,não,330.0
90373,RJ,sim,566.0
90374,RJ,sim,500.0
90375,RJ,não,116.0
90376,RJ,não,775.0
90377,RJ,não,1500.0
90378,RJ,sim,6000.0
90379,RJ,sim,1096.0
90380,RJ,sim,4000.0
90382,RJ,sim,533.0
90383,RJ,não,2600.0
90384,RJ,não,1394.0
90386,RJ,sim,833.0
90387,RJ,não,788.0
90388,RJ,sim,10600.0
90389,RJ,sim,2916.0
90391,RJ,sim,11750.0
90392,RJ,sim,750.0
90393,RJ,sim,2500.0
90394,RJ,sim,9500.0
90395,RJ,sim,1250.0
90396,RJ,sim,5100.0
90397,RJ,sim,1200.0
90398,RJ,sim,297.0
90399,RJ,sim,850.0
90400,RJ,sim,1150.0
90401,RJ,não,1000.0
90402,RJ,não,800.0
90403,RJ,sim,1050.0
90404,RJ,não,780.0
90405,RJ,sim,900.0
90406,RJ,não,1128.0
90407,RJ,sim,1047.0
90408,RJ,sim,1600.0
90409,RJ,não,400.0
90410,RJ,não,500.0
90411,RJ,sim,2000.0
90412,RJ,não,500.0
90413,RJ,não,780.0
90414,RJ,não,3000.0
90415,RJ,sim,1038.0
90416,RJ,sim,6000.0
90417,RJ,sim,6333.0
90418,RJ,sim,14333.0
90419,RJ,sim,3853.0
90420,RJ,sim,2750.0
90421,RJ,sim,2666.0
90426,RJ,sim,9200.0
90427,RJ,sim,900.0
90428,RJ,sim,1900.0
90429,RJ,sim,10450.0
90430,RJ,sim,4394.0
90431,RJ,sim,5000.0
90432,RJ,sim,3500.0
90433,RJ,sim,6500.0
90434,RJ,sim,4250.0
90435,RJ,sim,7000.0
90437,RJ,sim,1500.0
90438,RJ,sim,3000.0
90439,RJ,sim,3500.0
90440,RJ,sim,20000.0
90441,RJ,sim,2750.0
90442,RJ,sim,8750.0
90443,RJ,sim,6000.0
90445,RJ,sim,7333.0
90447,RJ,sim,1300.0
90448,RJ,sim,5000.0
90451,RJ,sim,5900.0
90452,RJ,sim,3000.0
90453,RJ,sim,4500.0
90454,RJ,sim,2500.0
90457,RJ,sim,7880.0
90458,RJ,sim,3500.0
90460,RJ,sim,8000.0
90461,RJ,sim,1576.0
90465,RJ,sim,7333.0
90468,RJ,sim,3940.0
90477,RJ,sim,5000.0
90478,RJ,sim,10500.0
90481,RJ,sim,12000.0
90482,RJ,sim,2500.0
90484,RJ,sim,4000.0
90485,RJ,sim,1500.0
90487,RJ,sim,3050.0
90488,RJ,sim,4666.0
90491,RJ,sim,5000.0
90492,RJ,sim,4225.0
90493,RJ,sim,7250.0
90494,RJ,sim,2375.0
90497,RJ,sim,2000.0
90498,RJ,sim,1875.0
90499,RJ,sim,6500.0
90500,RJ,sim,3500.0
90501,RJ,sim,9800.0
90502,RJ,sim,5000.0
90504,RJ,sim,5500.0
90507,RJ,não,18450.0
90508,RJ,sim,4250.0
90509,RJ,sim,10000.0
90511,RJ,sim,2000.0
90513,RJ,não,1166.0
90514,RJ,sim,16666.0
90516,RJ,sim,2180.0
90517,RJ,sim,530.0
90518,RJ,sim,1800.0
90519,RJ,sim,4000.0
90520,RJ,sim,1466.0
90521,RJ,sim,394.0
90522,RJ,sim,1500.0
90523,RJ,sim,8000.0
90524,RJ,sim,7525.0
90525,RJ,sim,3900.0
90526,RJ,sim,1160.0
90527,RJ,sim,3500.0
90528,RJ,sim,7666.0
90530,RJ,sim,2250.0
90531,RJ,sim,733.0
90532,RJ,sim,484.0
90533,RJ,sim,1300.0
90534,RJ,sim,652.0
90535,RJ,sim,1850.0
90537,RJ,sim,262.0
90538,RJ,sim,916.0
90540,RJ,sim,529.0
90541,RJ,sim,1600.0
90542,RJ,sim,700.0
90543,RJ,sim,1000.0
90545,RJ,sim,520.0
90546,RJ,sim,292.0
90549,RJ,sim,750.0
90551,RJ,não,1933.0
90552,RJ,sim,375.0
90553,RJ,sim,15000.0
90555,RJ,sim,1350.0
90556,RJ,sim,1783.0
90557,RJ,sim,1000.0
90558,RJ,sim,5000.0
90561,RJ,sim,1194.0
90562,RJ,sim,3000.0
90563,RJ,sim,300.0
90564,RJ,sim,960.0
90565,RJ,sim,345.0
90566,RJ,sim,650.0
90567,RJ,sim,1274.0
90568,RJ,sim,1125.0
90569,RJ,não,800.0
90570,RJ,sim,800.0
90571,RJ,não,1710.0
90572,RJ,sim,500.0
90573,RJ,sim,375.0
90574,RJ,sim,1300.0
90575,RJ,sim,500.0
90576,RJ,sim,1144.0
90577,RJ,sim,412.0
90578,RJ,não,1144.0
90579,RJ,sim,533.0
90580,RJ,não,290.0
90581,RJ,sim,8100.0
90583,RJ,sim,6000.0
90584,RJ,sim,7880.0
90585,RJ,sim,5500.0
90587,RJ,sim,66.0
90589,RJ,sim,3833.0
90590,RJ,sim,2666.0
90595,RJ,sim,12000.0
90596,RJ,sim,10375.0
90597,RJ,sim,12500.0
90598,RJ,sim,14800.0
90599,RJ,sim,6250.0
90600,RJ,sim,7500.0
90601,RJ,sim,150000.0
90602,RJ,sim,6000.0
90603,RJ,sim,10850.0
90604,RJ,sim,8000.0
90605,RJ,sim,8250.0
90606,RJ,sim,15833.0
90608,RJ,sim,5000.0
90610,RJ,sim,7500.0
90611,RJ,não,15000.0
90612,RJ,sim,6666.0
90613,RJ,sim,822.0
90614,RJ,sim,1100.0
90615,RJ,não,788.0
90616,RJ,não,394.0
90617,RJ,não,240.0
90618,RJ,sim,3500.0
90619,RJ,sim,316.0
90620,RJ,sim,404.0
90621,RJ,sim,1075.0
90623,RJ,sim,500.0
90624,RJ,sim,894.0
90625,RJ,não,5466.0
90626,RJ,sim,2200.0
90627,RJ,sim,3900.0
90628,RJ,sim,750.0
90629,RJ,sim,2500.0
90630,RJ,sim,534.0
90631,RJ,sim,1175.0
90632,RJ,sim,545.0
90633,RJ,sim,300.0
90634,RJ,sim,500.0
90635,RJ,sim,750.0
90636,RJ,sim,1262.0
90637,RJ,não,834.0
90638,RJ,não,293.0
90640,RJ,sim,425.0
90641,RJ,não,1500.0
90642,RJ,não,1130.0
90643,RJ,sim,750.0
90644,RJ,sim,5700.0
90645,RJ,não,1000.0
90646,RJ,não,2000.0
90647,RJ,sim,619.0
90648,RJ,sim,850.0
90649,RJ,sim,1050.0
90650,RJ,sim,1242.0
90651,RJ,sim,850.0
90653,RJ,sim,1950.0
90654,RJ,sim,825.0
90655,RJ,não,800.0
90656,RJ,sim,1000.0
90657,RJ,não,650.0
90658,RJ,sim,1000.0
90663,RJ,não,800.0
90664,RJ,sim,2900.0
90665,RJ,não,925.0
90666,RJ,sim,700.0
90667,RJ,sim,583.0
90668,RJ,sim,193.0
90669,RJ,sim,1000.0
90670,RJ,sim,750.0
90671,RJ,sim,366.0
90672,RJ,não,1550.0
90673,RJ,sim,260.0
90674,RJ,sim,833.0
90675,RJ,não,700.0
90676,RJ,sim,1037.0
90677,RJ,não,90.0
90678,RJ,sim,1300.0
90679,RJ,sim,360.0
90680,RJ,não,527.0
90681,RJ,não,662.0
90682,RJ,sim,1400.0
90683,RJ,sim,394.0
90684,RJ,sim,933.0
90685,RJ,não,500.0
90686,RJ,sim,1316.0
90687,RJ,sim,1150.0
90688,RJ,sim,1288.0
90689,RJ,sim,1100.0
90690,RJ,sim,969.0
90691,RJ,não,1000.0
90692,RJ,sim,350.0
90693,RJ,não,1466.0
90694,RJ,sim,500.0
90695,RJ,sim,2688.0
90696,RJ,não,594.0
90697,RJ,sim,925.0
90698,RJ,não,196.0
90699,RJ,sim,762.0
90700,RJ,sim,534.0
90701,RJ,sim,947.0
90702,RJ,não,2000.0
90703,RJ,sim,1562.0
90704,RJ,sim,2400.0
90705,RJ,sim,297.0
90706,RJ,sim,595.0
90707,RJ,não,475.0
90708,RJ,sim,580.0
90709,RJ,sim,525.0
90710,RJ,sim,1262.0
90711,RJ,não,788.0
90712,RJ,sim,600.0
90713,RJ,sim,2650.0
90714,RJ,não,1200.0
90715,RJ,não,788.0
90716,RJ,sim,1200.0
90717,RJ,não,950.0
90718,RJ,sim,1266.0
90719,RJ,sim,789.0
90720,RJ,sim,1644.0
90721,RJ,sim,1350.0
90722,RJ,sim,2550.0
90723,RJ,sim,2535.0
90724,RJ,sim,894.0
90725,RJ,não,1580.0
90726,RJ,sim,2200.0
90727,RJ,não,800.0
90728,RJ,sim,1300.0
90729,RJ,não,2400.0
90730,RJ,sim,600.0
90731,RJ,não,1600.0
90732,RJ,sim,1633.0
90733,RJ,sim,600.0
90734,RJ,não,1400.0
90735,RJ,sim,475.0
90736,RJ,sim,350.0
90737,RJ,não,1000.0
90738,RJ,não,1125.0
90739,RJ,sim,833.0
90740,RJ,não,1300.0
90741,RJ,não,1050.0
90742,RJ,sim,566.0
90743,RJ,não,1150.0
90744,RJ,sim,366.0
90745,RJ,não,788.0
90746,RJ,sim,750.0
90747,RJ,sim,1100.0
90748,RJ,sim,1100.0
90749,RJ,sim,475.0
90750,RJ,sim,1333.0
90751,RJ,sim,1000.0
90752,RJ,não,1100.0
90753,RJ,sim,975.0
90754,RJ,sim,400.0
90755,RJ,sim,994.0
90756,RJ,sim,1200.0
90757,RJ,sim,400.0
90758,RJ,não,1100.0
90759,RJ,não,900.0
90760,RJ,sim,766.0
90761,RJ,não,1100.0
90762,RJ,não,1200.0
90763,RJ,não,525.0
90764,RJ,sim,800.0
90766,RJ,sim,800.0
90767,RJ,não,875.0
90768,RJ,não,1033.0
90769,RJ,sim,900.0
90770,RJ,sim,766.0
90771,RJ,sim,1500.0
90772,RJ,sim,566.0
90773,RJ,sim,425.0
90774,RJ,sim,972.0
90775,RJ,sim,328.0
90776,RJ,sim,550.0
90777,RJ,sim,1884.0
90778,RJ,sim,552.0
90780,RJ,sim,766.0
90781,RJ,não,1000.0
90783,RJ,sim,225.0
90784,RJ,sim,700.0
90785,RJ,não,474.0
90786,RJ,sim,1025.0
90787,RJ,não,788.0
90788,RJ,sim,1000.0
90789,RJ,não,2100.0
90790,RJ,não,258.0
90791,RJ,sim,2333.0
90792,RJ,sim,1500.0
90793,RJ,sim,750.0
90794,RJ,não,1350.0
90795,RJ,não,3500.0
90796,RJ,sim,1825.0
90797,RJ,não,1200.0
90798,RJ,sim,2900.0
90799,RJ,não,3000.0
90800,RJ,não,798.0
90801,RJ,não,1500.0
90802,RJ,sim,3000.0
90804,RJ,sim,150.0
90805,RJ,não,2394.0
90806,RJ,sim,366.0
90807,RJ,sim,900.0
90808,RJ,não,750.0
90809,RJ,sim,1090.0
90812,RJ,não,302.0
90813,RJ,não,566.0
90814,RJ,não,1500.0
90815,RJ,sim,967.0
90816,RJ,sim,394.0
90817,RJ,sim,1250.0
90818,RJ,não,900.0
90819,RJ,não,300.0
90820,RJ,não,650.0
90822,RJ,não,712.0
90823,RJ,sim,4000.0
90825,RJ,sim,3500.0
90826,RJ,sim,676.0
90827,RJ,sim,666.0
90828,RJ,sim,266.0
90829,RJ,sim,2500.0
90830,RJ,sim,4500.0
90831,RJ,sim,750.0
90832,RJ,sim,1400.0
90833,RJ,sim,600.0
90834,RJ,sim,425.0
90835,RJ,sim,1741.0
90837,RJ,sim,688.0
90839,RJ,não,4000.0
90840,RJ,sim,900.0
90841,RJ,sim,1486.0
90842,RJ,não,500.0
90843,RJ,não,1200.0
90844,RJ,sim,166.0
90845,RJ,não,1000.0
90846,RJ,sim,300.0
90847,RJ,sim,788.0
90848,RJ,sim,750.0
90849,RJ,sim,4700.0
90850,RJ,sim,834.0
90851,RJ,não,2496.0
90853,RJ,sim,2144.0
90855,RJ,não,740.0
90856,RJ,sim,342.0
90857,RJ,não,718.0
90858,RJ,sim,875.0
90859,RJ,não,962.0
90860,RJ,não,447.0
90865,RJ,sim,566.0
90866,RJ,não,850.0
90867,RJ,sim,900.0
90868,RJ,sim,675.0
90869,RJ,não,2150.0
90870,RJ,não,400.0
90871,RJ,não,788.0
90872,RJ,sim,370.0
90874,RJ,não,300.0
90875,RJ,sim,180.0
90876,RJ,sim,170.0
90878,RJ,sim,1500.0
90879,RJ,não,788.0
90880,RJ,não,300.0
90881,RJ,sim,804.0
90882,RJ,não,1500.0
90883,RJ,não,775.0
90884,RJ,não,975.0
90885,RJ,não,788.0
90886,RJ,sim,320.0
90887,RJ,não,766.0
90888,RJ,não,1050.0
90889,RJ,não,800.0
90890,RJ,não,994.0
90891,RJ,sim,450.0
90892,RJ,sim,267.0
90893,RJ,sim,962.0
90894,RJ,não,394.0
90895,RJ,não,1260.0
90896,RJ,sim,1800.0
90897,RJ,sim,1397.0
90898,RJ,sim,3000.0
90899,RJ,sim,3000.0
90900,RJ,sim,3050.0
90902,RJ,sim,1600.0
90903,RJ,sim,1933.0
90904,RJ,sim,2000.0
90905,RJ,sim,2900.0
90906,RJ,sim,1093.0
90907,RJ,não,1144.0
90908,RJ,sim,1150.0
90909,RJ,sim,328.0
90910,RJ,sim,1400.0
90911,RJ,não,825.0
90912,RJ,não,1194.0
90913,RJ,não,788.0
90914,RJ,não,1576.0
90915,RJ,sim,1016.0
90916,RJ,sim,1296.0
90917,RJ,não,1576.0
90918,RJ,sim,1283.0
90919,RJ,sim,612.0
90920,RJ,não,750.0
90921,RJ,sim,429.0
90922,RJ,não,521.0
90923,RJ,sim,1094.0
90924,RJ,sim,2082.0
90925,RJ,sim,1550.0
90926,RJ,sim,2687.0
90927,RJ,sim,1850.0
90928,RJ,sim,515.0
90929,RJ,sim,1576.0
90930,RJ,sim,2100.0
90931,RJ,sim,679.0
90932,RJ,sim,525.0
90933,RJ,sim,1066.0
90934,RJ,sim,2200.0
90935,RJ,não,2038.0
90936,RJ,sim,2446.0
90937,RJ,sim,1525.0
90938,RJ,sim,725.0
90939,RJ,sim,1255.0
90940,RJ,sim,694.0
90941,RJ,não,429.0
90943,RJ,sim,337.0
90944,RJ,sim,1144.0
90945,RJ,sim,1000.0
90946,RJ,sim,1047.0
90947,RJ,sim,580.0
90948,RJ,sim,525.0
90949,RJ,sim,1800.0
90950,RJ,não,400.0
90951,RJ,não,1008.0
90952,RJ,sim,1450.0
90953,RJ,não,800.0
90954,RJ,não,933.0
90955,RJ,sim,388.0
90956,RJ,sim,693.0
90957,RJ,sim,1600.0
90958,RJ,sim,1110.0
90959,RJ,não,790.0
90960,RJ,sim,850.0
90961,RJ,sim,333.0
90962,RJ,sim,750.0
90963,RJ,sim,944.0
90964,RJ,sim,1142.0
90965,RJ,sim,1233.0
90966,RJ,sim,2000.0
90967,RJ,sim,1300.0
90968,RJ,sim,899.0
90969,RJ,sim,858.0
90970,RJ,sim,825.0
90971,RJ,sim,1700.0
90972,RJ,sim,616.0
90973,RJ,sim,1329.0
90974,RJ,não,1100.0
90975,RJ,sim,2600.0
90976,RJ,não,250.0
90977,RJ,sim,792.0
90978,RJ,sim,450.0
90979,RJ,não,850.0
90980,RJ,sim,697.0
90981,RJ,sim,197.0
90982,RJ,sim,270.0
90983,RJ,não,900.0
90984,RJ,sim,300.0
90985,RJ,sim,2000.0
90986,RJ,sim,850.0
90987,RJ,sim,1695.0
90988,RJ,sim,633.0
90989,RJ,não,500.0
90990,RJ,sim,1066.0
90991,RJ,sim,1532.0
90992,RJ,não,500.0
90993,RJ,sim,1750.0
90994,RJ,não,300.0
90995,RJ,não,440.0
90996,RJ,sim,580.0
90997,RJ,sim,376.0
90998,RJ,não,412.0
90999,RJ,sim,0.0
91000,RJ,não,617.0
91001,RJ,sim,375.0
91002,RJ,não,500.0
91003,RJ,sim,375.0
91004,RJ,sim,0.0
91005,RJ,sim,498.0
91007,RJ,sim,528.0
91008,RJ,sim,1000.0
91010,RJ,sim,1044.0
91011,RJ,não,197.0
91012,RJ,sim,700.0
91014,RJ,sim,1100.0
91016,RJ,não,83.0
91018,RJ,sim,696.0
91019,RJ,sim,231.0
91020,RJ,não,400.0
91021,RJ,sim,683.0
91022,RJ,sim,505.0
91023,RJ,sim,790.0
91024,RJ,sim,274.0
91025,RJ,não,725.0
91026,RJ,sim,433.0
91027,RJ,sim,844.0
91028,RJ,sim,675.0
91029,RJ,sim,825.0
91030,RJ,sim,625.0
91031,RJ,sim,645.0
91032,RJ,sim,679.0
91033,RJ,sim,2500.0
91034,RJ,sim,483.0
91035,RJ,sim,933.0
91036,RJ,sim,1200.0
91037,RJ,sim,845.0
91038,RJ,sim,547.0
91039,RJ,sim,500.0
91040,RJ,não,1338.0
91041,RJ,sim,683.0
91042,RJ,não,249.0
91045,RJ,não,1288.0
91046,RJ,não,554.0
91047,RJ,sim,394.0
91048,RJ,sim,1066.0
91049,RJ,sim,399.0
91050,RJ,não,434.0
91051,RJ,não,120.0
91052,RJ,sim,575.0
91053,RJ,sim,1200.0
91054,RJ,não,600.0
91055,RJ,sim,400.0
91056,RJ,sim,950.0
91057,RJ,sim,800.0
91058,RJ,sim,1500.0
91059,RJ,não,780.0
91060,RJ,sim,783.0
91061,RJ,sim,0.0
91062,RJ,sim,700.0
91063,RJ,sim,1243.0
91064,RJ,sim,820.0
91065,RJ,sim,850.0
91066,RJ,sim,1100.0
91067,RJ,sim,745.0
91068,RJ,sim,700.0
91069,RJ,não,780.0
91070,RJ,não,475.0
91071,RJ,sim,600.0
91072,RJ,sim,416.0
91074,RJ,não,1025.0
91075,RJ,não,385.0
91076,RJ,não,500.0
91077,RJ,não,1250.0
91078,RJ,não,2500.0
91079,RJ,não,600.0
91080,RJ,sim,560.0
91083,RJ,não,650.0
91084,RJ,não,150.0
91086,RJ,não,650.0
91088,RJ,sim,371.0
91089,RJ,sim,601.0
91090,RJ,sim,1126.0
91091,RJ,não,950.0
91092,RJ,não,778.0
91093,RJ,sim,1115.0
91094,RJ,não,770.0
91095,RJ,sim,541.0
91096,RJ,sim,681.0
91097,RJ,sim,421.0
91098,RJ,sim,850.0
91099,RJ,não,1705.0
91100,RJ,sim,1416.0
91101,RJ,não,391.0
91102,RJ,sim,736.0
91103,RJ,sim,550.0
91104,RJ,não,695.0
91105,RJ,não,788.0
91107,RJ,não,1500.0
91108,RJ,não,1500.0
91109,RJ,sim,600.0
91110,RJ,sim,900.0
91113,RJ,não,900.0
91114,RJ,sim,729.0
91115,RJ,sim,1566.0
91116,RJ,não,333.0
91117,RJ,sim,2900.0
91119,RJ,sim,450.0
91120,RJ,sim,950.0
91121,RJ,sim,1050.0
91124,RJ,não,3000.0
91125,RJ,sim,375.0
91127,RJ,sim,1796.0
91128,RJ,sim,460.0
91130,RJ,não,1750.0
91131,RJ,sim,1333.0
91132,RJ,sim,666.0
91133,RJ,sim,800.0
91134,RJ,não,700.0
91135,RJ,sim,0.0
91136,RJ,sim,375.0
91137,RJ,não,512.0
91138,RJ,sim,750.0
91139,RJ,sim,500.0
91140,RJ,não,875.0
91141,RJ,não,600.0
91142,RJ,sim,321.0
91143,RJ,não,500.0
91144,RJ,sim,350.0
91145,RJ,sim,950.0
91146,RJ,sim,950.0
91147,RJ,sim,626.0
91148,RJ,sim,416.0
91149,RJ,sim,1360.0
91150,RJ,não,925.0
91151,RJ,não,593.0
91152,RJ,não,614.0
91153,RJ,sim,733.0
91155,RJ,não,263.0
91156,RJ,não,1050.0
91157,RJ,não,270.0
91158,RJ,não,169.0
91159,RJ,sim,763.0
91160,RJ,sim,442.0
91161,RJ,não,788.0
91162,RJ,não,245.0
91163,RJ,não,788.0
91164,RJ,sim,866.0
91165,RJ,sim,415.0
91166,RJ,não,425.0
91167,RJ,sim,1500.0
91168,RJ,não,500.0
91170,RJ,sim,375.0
91171,RJ,sim,1200.0
91173,RJ,sim,238.0
91174,RJ,não,400.0
91175,RJ,sim,450.0
91176,RJ,sim,875.0
91177,RJ,sim,2100.0
91178,RJ,sim,2833.0
91179,RJ,sim,697.0
91180,RJ,sim,1019.0
91182,RJ,sim,822.0
91183,RJ,sim,1066.0
91184,RJ,sim,750.0
91185,RJ,sim,2900.0
91186,RJ,sim,1100.0
91187,RJ,sim,1166.0
91188,RJ,sim,1750.0
91189,RJ,sim,4266.0
91190,RJ,sim,1866.0
91191,RJ,sim,2650.0
91192,RJ,não,994.0
91193,RJ,sim,788.0
91194,RJ,sim,591.0
91195,RJ,sim,3600.0
91196,RJ,sim,4000.0
91197,RJ,sim,1500.0
91198,RJ,sim,1833.0
91199,RJ,não,725.0
91200,RJ,sim,566.0
91201,RJ,sim,933.0
91203,RJ,sim,575.0
91204,RJ,sim,844.0
91205,RJ,sim,1500.0
91206,RJ,sim,1000.0
91207,RJ,sim,1500.0
91208,RJ,sim,912.0
91209,RJ,sim,600.0
91210,RJ,sim,766.0
91211,RJ,sim,626.0
91212,RJ,sim,203.0
91213,RJ,não,1000.0
91214,RJ,sim,2300.0
91216,RJ,não,1863.0
91217,RJ,não,788.0
91218,RJ,não,2430.0
91219,RJ,sim,1872.0
91220,RJ,sim,1073.0
91221,RJ,sim,960.0
91222,RJ,não,394.0
91223,RJ,não,89.0
91224,RJ,sim,1850.0
91225,RJ,sim,394.0
91226,RJ,sim,900.0
91227,RJ,sim,275.0
91228,RJ,sim,500.0
91229,RJ,sim,600.0
91230,RJ,sim,994.0
91231,RJ,sim,394.0
91232,RJ,sim,850.0
91233,RJ,sim,506.0
91234,RJ,sim,299.0
91235,RJ,sim,872.0
