,UF,acesso_a_Internet,Renda_per_capita
83323,RJ,sim,425.0
83324,RJ,sim,38.0
83325,RJ,não,125.0
83326,RJ,sim,101.0
83328,RJ,sim,239.0
83329,RJ,sim,482.0
83331,RJ,sim,500.0
83332,RJ,sim,181.0
83334,RJ,não,362.0
83335,RJ,sim,1101.0
83336,RJ,sim,394.0
83337,RJ,sim,1350.0
83339,RJ,não,271.0
83340,RJ,sim,181.0
83342,RJ,sim,356.0
83344,RJ,sim,2000.0
83345,RJ,não,362.0
83346,RJ,sim,404.0
83347,RJ,não,557.0
83348,RJ,não,362.0
83349,RJ,sim,882.0
83350,RJ,não,724.0
83351,RJ,não,630.0
83353,RJ,sim,88.0
83354,RJ,sim,382.0
83355,RJ,sim,740.0
83357,RJ,não,1000.0
83358,RJ,não,965.0
83359,RJ,sim,575.0
83360,RJ,sim,425.0
83361,RJ,sim,1400.0
83362,RJ,sim,543.0
83363,RJ,não,524.0
83364,RJ,não,194.0
83365,RJ,não,2100.0
83366,RJ,sim,886.0
83367,RJ,não,724.0
83369,RJ,não,724.0
83370,RJ,sim,421.0
83371,RJ,não,724.0
83372,RJ,não,533.0
83374,RJ,não,1050.0
83375,RJ,não,724.0
83377,RJ,sim,662.0
83378,RJ,não,411.0
83379,RJ,não,965.0
83381,RJ,sim,724.0
83382,RJ,não,1086.0
83383,RJ,não,1448.0
83384,RJ,sim,620.0
83385,RJ,sim,438.0
83386,RJ,sim,220.0
83387,RJ,não,1448.0
83389,RJ,não,519.0
83390,RJ,não,1086.0
83391,RJ,sim,241.0
83392,RJ,não,250.0
83393,RJ,sim,875.0
83396,RJ,não,725.0
83397,RJ,sim,450.0
83398,RJ,não,587.0
83399,RJ,não,1124.0
83400,RJ,não,35.0
83401,RJ,sim,989.0
83403,RJ,não,198.0
83404,RJ,não,241.0
83410,RJ,sim,362.0
83415,RJ,sim,3000.0
83417,RJ,sim,362.0
83419,RJ,não,641.0
83421,RJ,não,341.0
83423,RJ,sim,662.0
83424,RJ,sim,362.0
83425,RJ,não,800.0
83426,RJ,não,462.0
83428,RJ,não,362.0
83430,RJ,não,231.0
83431,RJ,sim,241.0
83432,RJ,sim,314.0
83433,RJ,não,549.0
83434,RJ,não,453.0
83435,RJ,sim,725.0
83436,RJ,sim,305.0
83437,RJ,não,725.0
83438,RJ,sim,250.0
83439,RJ,sim,400.0
83440,RJ,sim,498.0
83443,RJ,não,1400.0
83444,RJ,não,500.0
83446,RJ,sim,604.0
83449,RJ,não,515.0
83450,RJ,sim,318.0
83451,RJ,não,587.0
83452,RJ,sim,750.0
83453,RJ,sim,1750.0
83454,RJ,sim,241.0
83455,RJ,sim,675.0
83456,RJ,sim,351.0
83457,RJ,sim,750.0
83458,RJ,não,724.0
83460,RJ,sim,950.0
83461,RJ,sim,341.0
83462,RJ,não,1000.0
83463,RJ,sim,250.0
83465,RJ,sim,1662.0
83466,RJ,sim,600.0
83467,RJ,sim,400.0
83468,RJ,sim,1574.0
83469,RJ,não,1086.0
83470,RJ,não,214.0
83472,RJ,não,932.0
83473,RJ,não,1324.0
83479,RJ,sim,948.0
83480,RJ,sim,1082.0
83484,RJ,não,724.0
83485,RJ,não,1400.0
83486,RJ,sim,600.0
83487,RJ,não,1448.0
83489,RJ,sim,241.0
83490,RJ,sim,1525.0
83491,RJ,não,1500.0
83493,RJ,sim,1233.0
83494,RJ,não,280.0
83495,RJ,sim,407.0
83496,RJ,não,1000.0
83498,RJ,não,1200.0
83499,RJ,sim,666.0
83500,RJ,sim,790.0
83501,RJ,não,485.0
83502,RJ,não,830.0
83504,RJ,não,482.0
83505,RJ,sim,281.0
83507,RJ,não,50.0
83508,RJ,não,724.0
83509,RJ,sim,804.0
83510,RJ,sim,425.0
83511,RJ,não,724.0
83513,RJ,não,541.0
83514,RJ,não,724.0
83516,RJ,não,724.0
83529,RJ,não,1290.0
83532,RJ,não,540.0
83533,RJ,não,600.0
83539,RJ,não,205.0
83540,RJ,não,275.0
83541,RJ,sim,862.0
83542,RJ,não,1440.0
83543,RJ,não,1448.0
83544,RJ,sim,50.0
83547,RJ,não,982.0
83548,RJ,não,1500.0
83551,RJ,não,724.0
83553,RJ,sim,1950.0
83555,RJ,sim,2775.0
83557,RJ,não,543.0
83558,RJ,não,206.0
83559,RJ,sim,474.0
83560,RJ,sim,567.0
83562,RJ,sim,1733.0
83563,RJ,sim,1666.0
83565,RJ,não,724.0
83566,RJ,não,1200.0
83568,RJ,sim,0.0
83569,RJ,sim,896.0
83570,RJ,sim,4500.0
83574,RJ,sim,1750.0
83575,RJ,não,1350.0
83576,RJ,sim,1500.0
83577,RJ,sim,672.0
83579,RJ,sim,2125.0
83582,RJ,não,787.0
83583,RJ,não,941.0
83584,RJ,sim,1175.0
83585,RJ,não,241.0
83586,RJ,sim,2000.0
83587,RJ,sim,853.0
83588,RJ,não,1000.0
83590,RJ,sim,910.0
83592,RJ,não,724.0
83593,RJ,não,724.0
83594,RJ,sim,374.0
83595,RJ,sim,724.0
83596,RJ,não,250.0
83597,RJ,sim,1800.0
83598,RJ,não,150.0
83599,RJ,não,482.0
83600,RJ,sim,124.0
83602,RJ,não,724.0
83604,RJ,não,362.0
83605,RJ,não,350.0
83606,RJ,sim,1206.0
83607,RJ,não,434.0
83609,RJ,não,724.0
83610,RJ,não,500.0
83611,RJ,não,1100.0
83614,RJ,não,1086.0
83615,RJ,não,144.0
83616,RJ,não,580.0
83617,RJ,não,1000.0
83618,RJ,não,1224.0
83619,RJ,sim,900.0
83620,RJ,sim,2612.0
83621,RJ,sim,1000.0
83622,RJ,sim,1500.0
83623,RJ,sim,600.0
83625,RJ,sim,3750.0
83627,RJ,sim,3250.0
83628,RJ,sim,1266.0
83630,RJ,sim,2000.0
83631,RJ,sim,4000.0
83632,RJ,sim,1724.0
83633,RJ,sim,2500.0
83635,RJ,sim,2366.0
83637,RJ,sim,3500.0
83638,RJ,sim,3448.0
83641,RJ,sim,681.0
83642,RJ,não,150.0
83644,RJ,sim,1524.0
83645,RJ,sim,1500.0
83646,RJ,sim,7000.0
83648,RJ,não,575.0
83649,RJ,sim,3000.0
83650,RJ,sim,950.0
83651,RJ,sim,2200.0
83652,RJ,sim,974.0
83653,RJ,não,1524.0
83654,RJ,não,1612.0
83656,RJ,sim,1300.0
83657,RJ,sim,507.0
83658,RJ,sim,1875.0
83659,RJ,sim,1650.0
83660,RJ,não,362.0
83661,RJ,sim,1666.0
83662,RJ,sim,7000.0
83663,RJ,não,750.0
83664,RJ,não,400.0
83665,RJ,sim,908.0
83666,RJ,não,150.0
83667,RJ,não,362.0
83668,RJ,não,44.0
83669,RJ,não,241.0
83670,RJ,sim,350.0
83671,RJ,não,1448.0
83672,RJ,não,900.0
83674,RJ,sim,1000.0
83675,RJ,não,200.0
83676,RJ,sim,1450.0
83677,RJ,não,281.0
83678,RJ,sim,2000.0
83679,RJ,sim,437.0
83680,RJ,sim,1100.0
83681,RJ,sim,1400.0
83682,RJ,sim,406.0
83683,RJ,sim,1500.0
83684,RJ,sim,2000.0
83685,RJ,sim,862.0
83686,RJ,sim,1566.0
83687,RJ,sim,950.0
83688,RJ,sim,466.0
83689,RJ,não,762.0
83690,RJ,não,724.0
83692,RJ,sim,750.0
83693,RJ,não,1062.0
83694,RJ,não,369.0
83695,RJ,sim,482.0
83696,RJ,sim,750.0
83697,RJ,não,700.0
83698,RJ,não,285.0
83699,RJ,não,431.0
83700,RJ,não,1224.0
83701,RJ,não,900.0
83702,RJ,não,1324.0
83703,RJ,não,724.0
83704,RJ,sim,1056.0
83705,RJ,sim,466.0
83706,RJ,sim,1362.0
83707,RJ,sim,2900.0
83708,RJ,não,420.0
83709,RJ,sim,833.0
83710,RJ,sim,1750.0
83711,RJ,sim,1600.0
83712,RJ,sim,2256.0
83713,RJ,não,724.0
83714,RJ,não,540.0
83715,RJ,não,1524.0
83716,RJ,não,350.0
83718,RJ,sim,2733.0
83719,RJ,não,400.0
83720,RJ,não,797.0
83721,RJ,sim,4000.0
83722,RJ,não,1200.0
83723,RJ,não,1370.0
83724,RJ,sim,500.0
83725,RJ,sim,2500.0
83726,RJ,sim,724.0
83727,RJ,sim,800.0
83728,RJ,sim,800.0
83729,RJ,não,487.0
83730,RJ,não,3500.0
83731,RJ,sim,60.0
83733,RJ,sim,800.0
83734,RJ,não,612.0
83735,RJ,sim,400.0
83736,RJ,não,248.0
83738,RJ,não,912.0
83739,RJ,sim,975.0
83740,RJ,não,1210.0
83741,RJ,não,900.0
83742,RJ,não,2800.0
83743,RJ,sim,1058.0
83744,RJ,não,1299.0
83745,RJ,sim,600.0
83746,RJ,sim,3000.0
83748,RJ,sim,260.0
83750,RJ,não,900.0
83751,RJ,sim,1374.0
83753,RJ,sim,1206.0
83754,RJ,sim,1050.0
83755,RJ,sim,600.0
83756,RJ,sim,643.0
83757,RJ,sim,1800.0
83758,RJ,sim,656.0
83759,RJ,não,500.0
83760,RJ,sim,600.0
83761,RJ,não,275.0
83762,RJ,sim,1141.0
83763,RJ,não,724.0
83764,RJ,sim,3262.0
83765,RJ,não,724.0
83766,RJ,sim,3000.0
83767,RJ,sim,500.0
83768,RJ,sim,1200.0
83769,RJ,não,724.0
83770,RJ,sim,1200.0
83771,RJ,sim,840.0
83772,RJ,sim,500.0
83773,RJ,não,724.0
83774,RJ,não,466.0
83775,RJ,sim,768.0
83776,RJ,sim,1250.0
83777,RJ,não,724.0
83778,RJ,não,900.0
83779,RJ,sim,275.0
83780,RJ,sim,1250.0
83781,RJ,não,1000.0
83782,RJ,sim,900.0
83783,RJ,sim,364.0
83784,RJ,não,787.0
83785,RJ,sim,1250.0
83786,RJ,não,600.0
83787,RJ,não,650.0
83788,RJ,não,400.0
83789,RJ,sim,862.0
83790,RJ,sim,1500.0
83791,RJ,sim,2438.0
83792,RJ,não,294.0
83793,RJ,não,300.0
83794,RJ,não,448.0
83795,RJ,não,724.0
83796,RJ,não,4000.0
83797,RJ,sim,494.0
83798,RJ,não,180.0
83799,RJ,sim,244.0
83800,RJ,não,340.0
83801,RJ,sim,1436.0
83802,RJ,não,172.0
83803,RJ,sim,900.0
83804,RJ,não,712.0
83805,RJ,sim,289.0
83806,RJ,sim,275.0
83807,RJ,não,142.0
83808,RJ,não,333.0
83809,RJ,sim,375.0
83810,RJ,não,136.0
83811,RJ,não,400.0
83812,RJ,sim,294.0
83813,RJ,sim,2131.0
83814,RJ,não,1000.0
83815,RJ,não,400.0
83816,RJ,não,300.0
83817,RJ,sim,829.0
83818,RJ,não,900.0
83819,RJ,sim,666.0
83820,RJ,sim,1228.0
83821,RJ,não,233.0
83822,RJ,sim,450.0
83823,RJ,não,189.0
83824,RJ,sim,570.0
83825,RJ,sim,375.0
83826,RJ,sim,448.0
83827,RJ,sim,2800.0
83828,RJ,não,950.0
83829,RJ,sim,1100.0
83830,RJ,não,260.0
83831,RJ,não,595.0
83832,RJ,não,3448.0
83833,RJ,não,550.0
83834,RJ,não,1187.0
83835,RJ,não,1050.0
83836,RJ,não,366.0
83837,RJ,sim,931.0
83838,RJ,não,533.0
83839,RJ,não,724.0
83840,RJ,não,596.0
83841,RJ,não,5333.0
83842,RJ,sim,931.0
83843,RJ,sim,1933.0
83844,RJ,sim,1104.0
83845,RJ,sim,600.0
83846,RJ,sim,982.0
83847,RJ,sim,462.0
83848,RJ,sim,981.0
83849,RJ,não,750.0
83850,RJ,sim,410.0
83851,RJ,não,360.0
83852,RJ,não,700.0
83853,RJ,não,724.0
83854,RJ,não,362.0
83855,RJ,não,467.0
83856,RJ,não,483.0
83858,RJ,não,900.0
83859,RJ,não,724.0
83860,RJ,sim,1000.0
83861,RJ,sim,542.0
83862,RJ,sim,750.0
83863,RJ,sim,1650.0
83864,RJ,sim,412.0
83865,RJ,sim,488.0
83866,RJ,sim,1000.0
83867,RJ,sim,767.0
83868,RJ,sim,724.0
83869,RJ,sim,1200.0
83870,RJ,não,50.0
83871,RJ,não,724.0
83873,RJ,sim,39.0
83874,RJ,sim,788.0
83875,RJ,não,1000.0
83876,RJ,não,166.0
83877,RJ,não,750.0
83878,RJ,não,389.0
83879,RJ,não,1662.0
83880,RJ,não,253.0
83881,RJ,não,600.0
83882,RJ,não,2024.0
83883,RJ,sim,433.0
83885,RJ,não,1086.0
83886,RJ,não,673.0
83887,RJ,sim,543.0
83888,RJ,não,500.0
83889,RJ,não,333.0
83890,RJ,não,850.0
83891,RJ,não,349.0
83892,RJ,não,187.0
83893,RJ,não,800.0
83894,RJ,não,587.0
83895,RJ,sim,275.0
83896,RJ,não,724.0
83897,RJ,sim,333.0
83898,RJ,não,850.0
83899,RJ,não,800.0
83900,RJ,sim,566.0
83901,RJ,sim,441.0
83902,RJ,sim,43.0
83903,RJ,não,319.0
83904,RJ,sim,625.0
83905,RJ,sim,275.0
83906,RJ,sim,600.0
83907,RJ,sim,775.0
83908,RJ,não,875.0
83909,RJ,não,1266.0
83910,RJ,sim,833.0
83911,RJ,sim,700.0
83912,RJ,não,574.0
83913,RJ,sim,1450.0
83914,RJ,não,740.0
83915,RJ,sim,1380.0
83916,RJ,não,1250.0
83917,RJ,não,724.0
83918,RJ,não,586.0
83919,RJ,sim,266.0
83920,RJ,não,724.0
83922,RJ,não,900.0
83923,RJ,sim,540.0
83925,RJ,não,900.0
83926,RJ,sim,1200.0
83927,RJ,sim,362.0
83930,RJ,não,2000.0
83931,RJ,não,362.0
83933,RJ,sim,1333.0
83934,RJ,não,900.0
83935,RJ,não,510.0
83936,RJ,não,500.0
83937,RJ,sim,631.0
83938,RJ,não,850.0
83939,RJ,não,724.0
83940,RJ,não,1448.0
83941,RJ,sim,250.0
83942,RJ,sim,550.0
83943,RJ,sim,370.0
83944,RJ,sim,2000.0
83945,RJ,não,1206.0
83946,RJ,não,381.0
83948,RJ,não,1282.0
83949,RJ,sim,965.0
83950,RJ,não,1024.0
83951,RJ,não,700.0
83953,RJ,não,1448.0
83954,RJ,não,1186.0
83955,RJ,não,482.0
83956,RJ,sim,150.0
83958,RJ,não,1810.0
83960,RJ,sim,1149.0
83961,RJ,sim,724.0
83962,RJ,sim,341.0
83963,RJ,não,1448.0
83964,RJ,não,782.0
83966,RJ,sim,204.0
83967,RJ,sim,241.0
83968,RJ,sim,164.0
83969,RJ,sim,724.0
83970,RJ,não,420.0
83971,RJ,sim,1043.0
83972,RJ,não,241.0
83973,RJ,sim,723.0
83974,RJ,sim,1014.0
83975,RJ,não,708.0
83977,RJ,sim,482.0
83978,RJ,não,482.0
83979,RJ,não,482.0
83981,RJ,não,400.0
83982,RJ,sim,708.0
83983,RJ,sim,1166.0
83984,RJ,não,724.0
83985,RJ,não,750.0
83987,RJ,sim,1050.0
83988,RJ,não,375.0
83989,RJ,sim,625.0
83990,RJ,não,200.0
83991,RJ,não,600.0
83992,RJ,sim,2500.0
83993,RJ,sim,1000.0
83994,RJ,sim,425.0
83995,RJ,não,500.0
83996,RJ,sim,625.0
83997,RJ,não,200.0
83998,RJ,sim,900.0
83999,RJ,sim,667.0
84000,RJ,não,600.0
84001,RJ,não,808.0
84002,RJ,não,724.0
84004,RJ,sim,800.0
84005,RJ,não,496.0
84006,RJ,não,374.0
84007,RJ,não,450.0
84008,RJ,não,500.0
84009,RJ,não,568.0
84010,RJ,não,600.0
84011,RJ,não,700.0
84012,RJ,não,1862.0
84013,RJ,sim,436.0
84014,RJ,não,176.0
84016,RJ,não,367.0
84017,RJ,não,333.0
84018,RJ,não,36.0
84019,RJ,não,387.0
84020,RJ,não,719.0
84021,RJ,não,433.0
84022,RJ,não,300.0
84023,RJ,não,250.0
84024,RJ,sim,2000.0
84025,RJ,sim,862.0
84026,RJ,não,1200.0
84027,RJ,sim,1424.0
84028,RJ,sim,608.0
84029,RJ,sim,950.0
84030,RJ,sim,740.0
84031,RJ,sim,987.0
84032,RJ,sim,1087.0
84033,RJ,sim,400.0
84034,RJ,sim,900.0
84035,RJ,sim,925.0
84036,RJ,sim,1400.0
84037,RJ,sim,450.0
84038,RJ,sim,733.0
84039,RJ,sim,523.0
84040,RJ,sim,375.0
84041,RJ,sim,1200.0
84042,RJ,não,1300.0
84043,RJ,sim,1225.0
84044,RJ,não,1000.0
84045,RJ,sim,588.0
84046,RJ,sim,1400.0
84047,RJ,sim,533.0
84048,RJ,sim,687.0
84049,RJ,sim,962.0
84050,RJ,sim,1600.0
84051,RJ,não,1050.0
84052,RJ,sim,450.0
84053,RJ,sim,447.0
84054,RJ,sim,483.0
84055,RJ,sim,700.0
84056,RJ,sim,541.0
84057,RJ,sim,1400.0
84058,RJ,sim,450.0
84059,RJ,sim,600.0
84060,RJ,sim,1233.0
84061,RJ,sim,875.0
84062,RJ,sim,602.0
84063,RJ,sim,830.0
84064,RJ,não,812.0
84065,RJ,sim,1850.0
84066,RJ,sim,450.0
84067,RJ,sim,1200.0
84068,RJ,sim,790.0
84069,RJ,sim,295.0
84070,RJ,sim,1266.0
84071,RJ,sim,550.0
84072,RJ,sim,1474.0
84073,RJ,sim,882.0
84074,RJ,sim,2500.0
84075,RJ,sim,762.0
84076,RJ,sim,700.0
84077,RJ,sim,724.0
84078,RJ,sim,2000.0
84079,RJ,sim,1800.0
84080,RJ,sim,1724.0
84081,RJ,sim,931.0
84082,RJ,sim,741.0
84083,RJ,sim,2250.0
84084,RJ,sim,1325.0
84085,RJ,sim,454.0
84086,RJ,sim,741.0
84087,RJ,não,1908.0
84089,RJ,não,766.0
84090,RJ,não,724.0
84092,RJ,não,955.0
84093,RJ,sim,1860.0
84094,RJ,não,2149.0
84095,RJ,não,724.0
84096,RJ,não,910.0
84097,RJ,não,374.0
84098,RJ,não,310.0
84099,RJ,sim,1350.0
84101,RJ,não,1200.0
84102,RJ,não,674.0
84103,RJ,sim,1200.0
84104,RJ,sim,333.0
84105,RJ,sim,1500.0
84106,RJ,não,266.0
84107,RJ,não,683.0
84109,RJ,não,433.0
84110,RJ,sim,1131.0
84111,RJ,sim,237.0
84112,RJ,sim,1333.0
84113,RJ,sim,250.0
84114,RJ,sim,1025.0
84115,RJ,não,681.0
84116,RJ,não,900.0
84117,RJ,não,900.0
84118,RJ,não,290.0
84119,RJ,não,383.0
84120,RJ,sim,833.0
84121,RJ,não,550.0
84122,RJ,não,325.0
84123,RJ,não,850.0
84124,RJ,sim,240.0
84125,RJ,sim,900.0
84126,RJ,sim,666.0
84127,RJ,sim,541.0
84128,RJ,não,1075.0
84130,RJ,não,724.0
84131,RJ,sim,400.0
84132,RJ,não,3500.0
84133,RJ,sim,3800.0
84136,RJ,não,1000.0
84141,RJ,sim,3375.0
84145,RJ,sim,666.0
84146,RJ,sim,1812.0
84147,RJ,sim,1000.0
84148,RJ,sim,1500.0
84150,RJ,sim,3600.0
84152,RJ,não,400.0
84153,RJ,não,850.0
84160,RJ,não,240.0
84162,RJ,não,123.0
84164,RJ,não,800.0
84170,RJ,sim,1300.0
84171,RJ,não,384.0
84175,RJ,não,724.0
84176,RJ,sim,543.0
84178,RJ,não,144.0
84179,RJ,sim,600.0
84180,RJ,não,370.0
84181,RJ,sim,241.0
84183,RJ,sim,641.0
84185,RJ,sim,383.0
84186,RJ,não,2000.0
84187,RJ,não,724.0
84189,RJ,sim,750.0
84190,RJ,não,362.0
84191,RJ,não,700.0
84193,RJ,não,1620.0
84195,RJ,não,1200.0
84197,RJ,não,741.0
84198,RJ,não,740.0
84199,RJ,não,362.0
84200,RJ,sim,1075.0
84202,RJ,sim,732.0
84203,RJ,não,435.0
84206,RJ,não,1166.0
84207,RJ,não,724.0
84210,RJ,não,1300.0
84211,RJ,não,300.0
84212,RJ,sim,486.0
84213,RJ,não,500.0
84214,RJ,sim,450.0
84215,RJ,não,1200.0
84216,RJ,sim,362.0
84217,RJ,sim,675.0
84218,RJ,sim,482.0
84219,RJ,não,362.0
84220,RJ,não,300.0
84221,RJ,não,600.0
84222,RJ,sim,181.0
84223,RJ,não,724.0
84224,RJ,sim,1000.0
84225,RJ,sim,450.0
84226,RJ,sim,366.0
84227,RJ,não,293.0
84228,RJ,não,1800.0
84229,RJ,não,366.0
84230,RJ,sim,584.0
84233,RJ,sim,166.0
84234,RJ,sim,666.0
84235,RJ,não,700.0
84236,RJ,não,375.0
84238,RJ,não,712.0
84239,RJ,não,900.0
84240,RJ,não,1000.0
84241,RJ,sim,766.0
84243,RJ,não,144.0
84244,RJ,não,362.0
84245,RJ,não,1000.0
84246,RJ,sim,300.0
84248,RJ,não,266.0
84249,RJ,sim,266.0
84250,RJ,não,1200.0
84251,RJ,sim,1150.0
84252,RJ,não,800.0
84253,RJ,não,600.0
84255,RJ,não,800.0
84256,RJ,sim,400.0
84257,RJ,sim,600.0
84258,RJ,sim,266.0
84259,RJ,não,762.0
84260,RJ,não,300.0
84261,RJ,sim,381.0
84262,RJ,sim,500.0
84263,RJ,sim,1333.0
84264,RJ,sim,724.0
84265,RJ,sim,4000.0
84266,RJ,não,3000.0
84267,RJ,não,250.0
84268,RJ,sim,666.0
84269,RJ,sim,905.0
84270,RJ,não,2100.0
84271,RJ,sim,1600.0
84272,RJ,sim,300.0
84273,RJ,sim,800.0
84274,RJ,não,812.0
84275,RJ,não,500.0
84276,RJ,não,466.0
84277,RJ,sim,746.0
84278,RJ,não,716.0
84279,RJ,sim,641.0
84280,RJ,não,724.0
84281,RJ,não,293.0
84282,RJ,não,793.0
84283,RJ,sim,448.0
84284,RJ,não,724.0
84285,RJ,não,875.0
84286,RJ,não,1200.0
84287,RJ,não,362.0
84288,RJ,não,575.0
84289,RJ,não,400.0
84290,RJ,sim,375.0
84291,RJ,não,812.0
84292,RJ,sim,241.0
84293,RJ,não,362.0
84294,RJ,sim,3000.0
84295,RJ,sim,500.0
84297,RJ,não,500.0
84298,RJ,não,1448.0
84299,RJ,não,724.0
84300,RJ,não,724.0
84301,RJ,não,362.0
84302,RJ,sim,1000.0
84303,RJ,não,1000.0
84304,RJ,não,1650.0
84305,RJ,sim,2100.0
84306,RJ,não,724.0
84307,RJ,não,724.0
84308,RJ,sim,750.0
84309,RJ,não,724.0
84311,RJ,não,320.0
84313,RJ,sim,905.0
84314,RJ,sim,482.0
84315,RJ,sim,241.0
84316,RJ,não,174.0
84317,RJ,não,289.0
84318,RJ,não,360.0
84319,RJ,não,400.0
84321,RJ,sim,1125.0
84322,RJ,não,196.0
84323,RJ,não,733.0
84324,RJ,não,3500.0
84325,RJ,não,362.0
84326,RJ,sim,750.0
84327,RJ,não,724.0
84328,RJ,sim,400.0
84329,RJ,não,1448.0
84330,RJ,não,724.0
84331,RJ,não,200.0
84333,RJ,não,424.0
84334,RJ,sim,333.0
84335,RJ,não,724.0
84336,RJ,não,266.0
84337,RJ,não,466.0
84338,RJ,sim,1590.0
84339,RJ,não,844.0
84340,RJ,não,724.0
84341,RJ,não,793.0
84342,RJ,sim,1450.0
84343,RJ,não,1175.0
84344,RJ,não,1512.0
84345,RJ,não,1350.0
84346,RJ,não,1000.0
84347,RJ,sim,1116.0
84348,RJ,sim,767.0
84349,RJ,sim,2000.0
84350,RJ,sim,760.0
84351,RJ,não,2500.0
84352,RJ,não,1216.0
84353,RJ,não,724.0
84354,RJ,sim,1266.0
84355,RJ,sim,1162.0
84356,RJ,sim,1457.0
84357,RJ,sim,2000.0
84358,RJ,sim,654.0
84359,RJ,não,1086.0
84360,RJ,não,424.0
84361,RJ,não,362.0
84363,RJ,não,376.0
84364,RJ,sim,724.0
84367,RJ,não,2250.0
84368,RJ,sim,5666.0
84372,RJ,sim,2950.0
84373,RJ,sim,366.0
84374,RJ,não,974.0
84375,RJ,não,2235.0
84376,RJ,não,1862.0
84377,RJ,não,2200.0
84378,RJ,não,4250.0
84379,RJ,não,1166.0
84380,RJ,sim,1400.0
84382,RJ,sim,2350.0
84384,RJ,sim,2000.0
84385,RJ,não,2350.0
84386,RJ,sim,2650.0
84387,RJ,não,1385.0
84388,RJ,não,1620.0
84389,RJ,não,1066.0
84390,RJ,sim,1425.0
84391,RJ,não,1850.0
84392,RJ,não,497.0
84393,RJ,não,874.0
84394,RJ,sim,704.0
84395,RJ,sim,655.0
84396,RJ,sim,1620.0
84397,RJ,não,800.0
84398,RJ,sim,658.0
84399,RJ,sim,500.0
84400,RJ,não,1850.0
84401,RJ,não,761.0
84402,RJ,não,1200.0
84403,RJ,sim,596.0
84404,RJ,não,1650.0
84405,RJ,sim,1612.0
84406,RJ,sim,925.0
84407,RJ,sim,681.0
84408,RJ,não,588.0
84409,RJ,sim,700.0
84410,RJ,sim,481.0
84413,RJ,não,1084.0
84414,RJ,não,1920.0
84415,RJ,sim,2020.0
84416,RJ,sim,2666.0
84417,RJ,sim,3200.0
84418,RJ,sim,733.0
84419,RJ,sim,4333.0
84421,RJ,sim,2000.0
84422,RJ,sim,9000.0
84424,RJ,sim,2812.0
84425,RJ,sim,684.0
84426,RJ,sim,1125.0
84427,RJ,sim,9166.0
84429,RJ,sim,2500.0
84430,RJ,não,250.0
84431,RJ,não,1086.0
84432,RJ,não,2150.0
84433,RJ,sim,950.0
84434,RJ,não,1562.0
84435,RJ,não,775.0
84436,RJ,não,357.0
84437,RJ,não,454.0
84438,RJ,sim,6250.0
84441,RJ,sim,240.0
84442,RJ,não,344.0
84446,RJ,não,241.0
84448,RJ,não,500.0
84449,RJ,não,724.0
84450,RJ,não,362.0
84451,RJ,não,724.0
84454,RJ,sim,764.0
84456,RJ,não,724.0
84457,RJ,não,1200.0
84458,RJ,não,300.0
84461,RJ,não,582.0
84462,RJ,sim,3333.0
84464,RJ,sim,7300.0
84465,RJ,sim,3800.0
84466,RJ,sim,7700.0
84468,RJ,sim,2250.0
84469,RJ,sim,10050.0
84470,RJ,sim,4333.0
84471,RJ,sim,3400.0
84473,RJ,sim,2666.0
84474,RJ,sim,2360.0
84475,RJ,não,724.0
84479,RJ,sim,950.0
84480,RJ,sim,2500.0
84481,RJ,sim,660.0
84482,RJ,sim,260.0
84483,RJ,sim,163.0
84484,RJ,não,56.0
84485,RJ,sim,478.0
84486,RJ,sim,332.0
84487,RJ,não,329.0
84488,RJ,sim,362.0
84489,RJ,não,724.0
84490,RJ,sim,375.0
84491,RJ,não,42.0
84492,RJ,não,666.0
84493,RJ,sim,469.0
84494,RJ,não,265.0
84495,RJ,não,724.0
84496,RJ,sim,453.0
84497,RJ,não,1200.0
84498,RJ,não,362.0
84499,RJ,sim,59.0
84501,RJ,sim,400.0
84502,RJ,não,724.0
84503,RJ,não,250.0
84504,RJ,sim,962.0
84505,RJ,sim,200.0
84506,RJ,não,200.0
84507,RJ,sim,766.0
84508,RJ,sim,377.0
84509,RJ,não,527.0
84510,RJ,sim,403.0
84511,RJ,não,800.0
84512,RJ,sim,752.0
84513,RJ,sim,436.0
84514,RJ,sim,412.0
84515,RJ,não,170.0
84516,RJ,não,163.0
84517,RJ,sim,559.0
84518,RJ,não,1000.0
84519,RJ,sim,254.0
84520,RJ,não,77.0
84521,RJ,não,178.0
84522,RJ,sim,425.0
84523,RJ,não,42.0
84524,RJ,sim,333.0
84525,RJ,não,170.0
84526,RJ,não,228.0
84527,RJ,não,82.0
84528,RJ,não,237.0
84529,RJ,não,271.0
84530,RJ,sim,1050.0
84531,RJ,não,428.0
84532,RJ,não,391.0
84533,RJ,não,724.0
84534,RJ,sim,244.0
84535,RJ,não,862.0
84537,RJ,não,616.0
84543,RJ,não,816.0
84544,RJ,não,2100.0
84548,RJ,sim,400.0
84549,RJ,não,750.0
84550,RJ,não,1650.0
84551,RJ,não,396.0
84552,RJ,sim,562.0
84554,RJ,sim,900.0
84555,RJ,não,2000.0
84557,RJ,sim,1200.0
84558,RJ,sim,750.0
84559,RJ,não,787.0
84560,RJ,sim,1200.0
84561,RJ,sim,1500.0
84562,RJ,sim,425.0
